timestamp,serial_number,create_name
5/15/2013 0:00,CI1305003,Yo
5/15/2013 0:00,CI1305004,Yo
5/15/2013 0:00,CI1305005,Yo
5/15/2013 0:00,CI1305006,Yo
5/15/2013 0:00,CI1305007,Yo
5/15/2013 0:00,CI1305008,Yo
5/15/2013 0:00,CO1305001,Yo
5/15/2013 0:00,CO1305002,Yo
5/15/2013 0:00,CO1305003,Yo
5/15/2013 0:00,CO1305004,Yo
5/15/2013 0:00,CO1305005,Yo
5/15/2013 0:00,CO1305006,Yo
5/15/2013 0:00,CO1305007,Yo
5/15/2013 0:00,CO1305008,Yo
5/15/2013 0:00,CO1305009,Yo
5/15/2013 0:00,CO1305010,Yo
5/15/2013 0:00,CO1305011,Yo
5/15/2013 0:00,CO1305012,Yo
5/15/2013 0:00,CO1305013,Yo
5/15/2013 0:00,CO1305014,Yo
5/15/2013 0:00,CO1305015,Yo
5/15/2013 0:00,CO1305016,Yo
5/15/2013 0:00,CO1305017,Yo
5/15/2013 0:00,CO1305018,Yo
5/15/2013 0:00,CO1305019,Yo
5/15/2013 0:00,CO1305020,Yo
5/15/2013 0:00,CO1305021,Yo
5/15/2013 0:00,CO1305022,Yo
5/15/2013 0:00,CO1305023,Yo
5/15/2013 0:00,CO1305024,Yo
5/15/2013 0:00,CO1305025,Yo
9/16/2013 0:00,CI1309009,Yo
9/16/2013 0:00,CI1309010,Yo
9/16/2013 0:00,CI1309011,Yo
9/16/2013 0:00,CI1309012,Yo
9/16/2013 0:00,CI1309013,Yo
9/16/2013 0:00,CI1309014,Yo
9/16/2013 0:00,CI1309015,Yo
9/16/2013 0:00,CI1309016,Yo
9/16/2013 0:00,CI1309017,Yo
9/16/2013 0:00,CI1309018,Yo
9/16/2013 0:00,CI1309019,Yo
9/16/2013 0:00,CI1309020,Yo
9/16/2013 0:00,CI1309021,Yo
9/16/2013 0:00,CI1309022,Yo
9/16/2013 0:00,CI1309023,Yo
9/16/2013 0:00,CI1309024,Yo
9/16/2013 0:00,CI1309025,Yo
9/16/2013 0:00,CI1309026,Yo
9/16/2013 0:00,CI1309027,Yo
9/16/2013 0:00,CI1309028,Yo
9/16/2013 0:00,CI1309029,Yo
9/16/2013 0:00,CI1309030,Yo
9/16/2013 0:00,CI1309031,Yo
9/16/2013 0:00,CI1309032,Yo
9/16/2013 0:00,CI1309033,Yo
9/16/2013 0:00,CI1309034,Yo
9/16/2013 0:00,CI1309035,Yo
9/16/2013 0:00,CI1309036,Yo
9/16/2013 0:00,CI1309037,Yo
9/16/2013 0:00,CI1309038,Yo
9/16/2013 0:00,CI1309039,Yo
9/16/2013 0:00,CI1309040,Yo
9/16/2013 0:00,CI1309041,Yo
9/16/2013 0:00,CI1309042,Yo
9/16/2013 0:00,CI1309043,Yo
9/16/2013 0:00,CI1309044,Yo
9/16/2013 0:00,CI1309045,Yo
9/16/2013 0:00,CI1309046,Yo
9/16/2013 0:00,CI1309047,Yo
9/16/2013 0:00,CI1309048,Yo
9/16/2013 0:00,CI1309049,Yo
9/16/2013 0:00,CI1309050,Yo
10/15/2013 0:00,CI1310001,Yo
10/15/2013 0:00,CI1310002,Yo
2/16/2015 0:00,CI1502051,Yo
2/16/2015 0:00,CI1502052,Yo
2/16/2015 0:00,CI1502053,Yo
2/16/2015 0:00,CI1502054,Yo
2/16/2015 0:00,CI1502055,Yo
2/16/2015 0:00,CI1502056,Yo
2/16/2015 0:00,CI1502057,Yo
2/16/2015 0:00,CI1502058,Yo
2/16/2015 0:00,CI1502059,Yo
2/16/2015 0:00,CI1502060,Yo
2/16/2015 0:00,CI1502061,Yo
2/16/2015 0:00,CI1502062,Yo
2/16/2015 0:00,CI1502063,Yo
2/16/2015 0:00,CI1502064,Yo
2/16/2015 0:00,CI1502065,Yo
2/16/2015 0:00,CI1502066,Yo
2/16/2015 0:00,CI1502067,Yo
2/16/2015 0:00,CI1502068,Yo
2/16/2015 0:00,CI1502069,Yo
2/16/2015 0:00,CI1502070,Yo
2/16/2015 0:00,CO1502026,Yo
2/16/2015 0:00,CO1502027,Yo
2/16/2015 0:00,CO1502028,Yo
2/16/2015 0:00,CO1502029,Yo
2/16/2015 0:00,CO1502030,Yo
2/16/2015 0:00,CO1502031,Yo
2/16/2015 0:00,CO1502032,Yo
2/16/2015 0:00,CO1502033,Yo
2/16/2015 0:00,CO1502034,Yo
2/16/2015 0:00,CO1502035,Yo
3/16/2015 0:00,CO1503036,Yo
3/16/2015 0:00,CO1503037,Yo
3/16/2015 0:00,CO1503038,Yo
3/16/2015 0:00,CO1503039,Yo
3/16/2015 0:00,CO1503040,Yo
3/16/2015 0:00,CO1503041,Yo
3/16/2015 0:00,CO1503042,Yo
3/16/2015 0:00,CO1503043,Yo
3/16/2015 0:00,CO1503044,Yo
3/16/2015 0:00,CO1503045,Yo
3/16/2015 0:00,CO1503046,Yo
3/16/2015 0:00,CO1503047,Yo
3/16/2015 0:00,CO1503048,Yo
3/16/2015 0:00,CO1503049,Yo
3/16/2015 0:00,CO1503050,Yo
3/16/2015 0:00,CO1503051,Yo
3/16/2015 0:00,CO1503052,Yo
3/16/2015 0:00,CO1503053,Yo
3/16/2015 0:00,CO1503054,Yo
5/15/2015 0:00,CI1505071,Yo
5/15/2015 0:00,CI1505072,Yo
5/15/2015 0:00,CI1505073,Yo
5/15/2015 0:00,CI1505074,Yo
5/15/2015 0:00,CI1505075,Yo
5/15/2015 0:00,CI1505076,Yo
5/15/2015 0:00,CI1505077,Yo
5/15/2015 0:00,CI1505078,Yo
5/15/2015 0:00,CI1505079,Yo
5/15/2015 0:00,CI1505080,Yo
5/15/2015 0:00,CI1505081,Yo
5/15/2015 0:00,CI1505082,Yo
5/15/2015 0:00,CI1505083,Yo
5/15/2015 0:00,CI1505084,Yo
5/15/2015 0:00,CI1505085,Yo
5/15/2015 0:00,CI1505086,Yo
5/15/2015 0:00,CI1505087,Yo
8/14/2015 0:00,CI1508088,Yo
8/14/2015 0:00,CI1508089,Yo
8/14/2015 0:00,CI1508090,Yo
8/14/2015 0:00,CI1508091,Yo
8/14/2015 0:00,CI1508092,Yo
8/14/2015 0:00,CI1508093,Yo
8/14/2015 0:00,CI1508094,Yo
8/14/2015 0:00,CI1508095,Yo
8/14/2015 0:00,CI1508096,Yo
9/15/2015 0:00,CO1509055,Yo
9/15/2015 0:00,CO1509056,Yo
9/15/2015 0:00,CO1509057,Yo
9/15/2015 0:00,CO1509058,Yo
9/15/2015 0:00,CO1509059,Yo
9/15/2015 0:00,CO1509060,Yo
9/15/2015 0:00,CO1509061,Yo
9/15/2015 0:00,CO1509062,Yo
9/15/2015 0:00,CO1509063,Yo
9/15/2015 0:00,CO1509064,Yo
9/15/2015 0:00,CO1509065,Yo
9/15/2015 0:00,CO1509066,Yo
9/15/2015 0:00,CO1509067,Yo
9/15/2015 0:00,CO1509068,Yo
9/15/2015 0:00,CO1509069,Yo
9/15/2015 0:00,CO1509070,Yo
9/15/2015 0:00,CO1509071,Yo
9/15/2015 0:00,CO1509072,Yo
9/15/2015 0:00,CO1509073,Yo
9/15/2015 0:00,CO1509074,Yo
9/15/2015 0:00,CO1509075,Yo
9/15/2015 0:00,CO1509076,Yo
9/15/2015 0:00,CO1509077,Yo
9/15/2015 0:00,CO1509078,Yo
9/15/2015 0:00,CO1509079,Yo
9/15/2015 0:00,CO1509080,Yo
9/15/2015 0:00,CO1509081,Yo
11/16/2015 0:00,CI1511097,Yo
11/16/2015 0:00,CI1511098,Yo
11/16/2015 0:00,CI1511099,Yo
11/16/2015 0:00,CI1511100,Yo
11/16/2015 0:00,CI1511101,Yo
11/16/2015 0:00,CI1511102,Yo
11/16/2015 0:00,CI1511103,Yo
11/16/2015 0:00,CI1511104,Yo
11/16/2015 0:00,CI1511105,Yo
11/16/2015 0:00,CI1511106,Yo
11/16/2015 0:00,CO1511082,Yo
11/16/2015 0:00,CO1511083,Yo
11/16/2015 0:00,CO1511084,Yo
11/16/2015 0:00,CO1511085,Yo
11/16/2015 0:00,CO1511086,Yo
11/16/2015 0:00,CO1511087,Yo
11/16/2015 0:00,CO1511088,Yo
11/16/2015 0:00,CO1511089,Yo
11/16/2015 0:00,CO1511090,Yo
11/16/2015 0:00,CO1511091,Yo
1/15/2016 0:00,BP16010001,Yo
1/15/2016 0:00,BP16010002,Yo
1/15/2016 0:00,BP16010003,Yo
1/15/2016 0:00,BP16010004,Yo
1/15/2016 0:00,BP16010005,Yo
1/15/2016 0:00,BP16010006,Yo
1/15/2016 0:00,BP16010007,Yo
1/15/2016 0:00,BP16010008,Yo
1/15/2016 0:00,BP16010009,Yo
1/15/2016 0:00,BP16010010,Yo
2/15/2016 0:00,CI1602107,Yo
2/15/2016 0:00,CI1602108,Yo
2/15/2016 0:00,CI1602109,Yo
2/15/2016 0:00,CI1602110,Yo
2/15/2016 0:00,CI1602111,Yo
2/15/2016 0:00,CI1602112,Yo
2/15/2016 0:00,CI1602113,Yo
2/15/2016 0:00,CI1602114,Yo
2/15/2016 0:00,CI1602115,Yo
2/15/2016 0:00,CI1602116,Yo
2/15/2016 0:00,CI1602117,Yo
2/15/2016 0:00,CI1602118,Yo
2/15/2016 0:00,CI1602119,Yo
2/15/2016 0:00,CI1602120,Yo
2/15/2016 0:00,CI1602121,Yo
2/15/2016 0:00,CI1602122,Yo
2/15/2016 0:00,CI1602123,Yo
2/15/2016 0:00,CI1602124,Yo
2/15/2016 0:00,CI1602125,Yo
2/15/2016 0:00,CI1602126,Yo
3/15/2016 0:00,CI1603127,Yo
3/15/2016 0:00,CI1603128,Yo
3/15/2016 0:00,CI1603129,Yo
3/15/2016 0:00,CI1603130,Yo
3/15/2016 0:00,CI1603131,Yo
3/15/2016 0:00,CI1603132,Yo
3/15/2016 0:00,CI1603133,Yo
3/15/2016 0:00,CI1603134,Yo
3/15/2016 0:00,CI1603135,Yo
3/15/2016 0:00,CI1603136,Yo
4/15/2016 0:00,CI1604137,Yo
4/15/2016 0:00,CI1604138,Yo
4/15/2016 0:00,CI1604139,Yo
4/15/2016 0:00,CI1604140,Yo
4/15/2016 0:00,CI1604141,Yo
4/15/2016 0:00,CI1604142,Yo
4/15/2016 0:00,CI1604143,Yo
4/15/2016 0:00,CI1604144,Yo
4/15/2016 0:00,CI1604145,Yo
4/15/2016 0:00,CI1604146,Yo
8/15/2016 0:00,CI1608147,Yo
8/15/2016 0:00,CI1608148,Yo
8/15/2016 0:00,CI1608149,Yo
8/15/2016 0:00,CI1608150,Yo
8/15/2016 0:00,CI1608151,Yo
8/15/2016 0:00,CI1608152,Yo
8/15/2016 0:00,CI1608153,Yo
8/15/2016 0:00,CI1608154,Yo
8/15/2016 0:00,CI1608155,Yo
8/15/2016 0:00,CI1608156,Yo
8/15/2016 0:00,CI1608157,Yo
8/15/2016 0:00,CI1608158,Yo
8/15/2016 0:00,CI1608159,Yo
8/15/2016 0:00,CI1608160,Yo
8/15/2016 0:00,CI1608161,Yo
8/15/2016 0:00,CI1608162,Yo
8/15/2016 0:00,CI1608163,Yo
8/15/2016 0:00,CI1608164,Yo
8/15/2016 0:00,CI1608165,Yo
8/15/2016 0:00,CO1608092,Yo
8/15/2016 0:00,CO1608093,Yo
8/15/2016 0:00,CO1608094,Yo
8/15/2016 0:00,CO1608095,Yo
8/15/2016 0:00,CO1608096,Yo
8/15/2016 0:00,CO1608097,Yo
8/15/2016 0:00,CO1608098,Yo
8/20/2016 0:00,BP16080011,Yo
8/20/2016 0:00,BP16080012,Yo
8/20/2016 0:00,BP16080013,Yo
8/20/2016 0:00,BP16080014,Yo
8/20/2016 0:00,BP16080015,Yo
8/20/2016 0:00,BP16080016,Yo
8/20/2016 0:00,BP16080017,Yo
8/20/2016 0:00,BP16080018,Yo
9/9/2016 0:00,BP16090019,Yo
9/9/2016 0:00,BP16090020,Yo
9/9/2016 0:00,BP16090021,Yo
9/9/2016 0:00,BP16090022,Yo
9/9/2016 0:00,BP16090023,Yo
9/15/2016 0:00,CI1609166,Yo
9/15/2016 0:00,CI1609167,Yo
9/15/2016 0:00,CI1609168,Yo
9/15/2016 0:00,CI1609169,Yo
9/15/2016 0:00,CI1609170,Yo
9/15/2016 0:00,CI1609171,Yo
9/15/2016 0:00,CI1609172,Yo
9/15/2016 0:00,CI1609173,Yo
9/15/2016 0:00,CI1609174,Yo
9/15/2016 0:00,CI1609175,Yo
9/15/2016 0:00,CI1609176,Yo
10/8/2016 0:00,BP16100024,Yo
10/8/2016 0:00,BP16100025,Yo
10/8/2016 0:00,BP16100026,Yo
10/8/2016 0:00,BP16100027,Yo
10/8/2016 0:00,BP16100028,Yo
10/8/2016 0:00,BP16100029,Yo
10/14/2016 0:00,CO1610099,Yo
10/14/2016 0:00,CO1610100,Yo
10/14/2016 0:00,CO1610101,Yo
10/14/2016 0:00,CO1610102,Yo
10/14/2016 0:00,CO1610103,Yo
10/14/2016 0:00,CO1610104,Yo
10/14/2016 0:00,CO1610105,Yo
10/14/2016 0:00,CO1610106,Yo
10/14/2016 0:00,CO1610107,Yo
10/14/2016 0:00,CO1610108,Yo
11/15/2016 0:00,CI1611177,Yo
11/15/2016 0:00,CI1611178,Yo
11/15/2016 0:00,CI1611179,Yo
11/15/2016 0:00,CI1611180,Yo
11/15/2016 0:00,CI1611181,Yo
11/15/2016 0:00,CI1611182,Yo
11/15/2016 0:00,CI1611183,Yo
11/15/2016 0:00,CI1611184,Yo
11/15/2016 0:00,CI1611185,Yo
11/15/2016 0:00,CI1611186,Yo
12/10/2016 0:00,BP16110030,Yo
12/10/2016 0:00,BP16110031,Yo
12/10/2016 0:00,BP16110032,Yo
12/10/2016 0:00,BP16110033,Yo
12/10/2016 0:00,BP16110034,Yo
12/10/2016 0:00,BP16110035,Yo
12/10/2016 0:00,BP16110036,Yo
12/10/2016 0:00,BP16110037,Yo
12/10/2016 0:00,BP16110038,Yo
12/10/2016 0:00,BP16110039,Yo
12/10/2016 0:00,BP16110040,Yo
12/10/2016 0:00,BP16110041,Yo
12/10/2016 0:00,BP16110042,Yo
12/10/2016 0:00,BP16110043,Yo
12/10/2016 0:00,BP16110044,Yo
12/15/2016 0:00,CI1612187,Yo
12/15/2016 0:00,CI1612188,Yo
12/15/2016 0:00,CI1612189,Yo
12/15/2016 0:00,CI1612190,Yo
12/15/2016 0:00,CI1612191,Yo
12/15/2016 0:00,CI1612192,Yo
12/15/2016 0:00,CI1612193,Yo
12/15/2016 0:00,CI1612194,Yo
12/15/2016 0:00,CI1612195,Yo
12/15/2016 0:00,CI1612196,Yo
12/15/2016 0:00,CI1612197,Yo
12/15/2016 0:00,CI1612198,Yo
12/15/2016 0:00,CI1612199,Yo
1/16/2017 0:00,CI1701200,Yo
1/16/2017 0:00,CI1701201,Yo
1/16/2017 0:00,CI1701202,Yo
1/16/2017 0:00,CI1701203,Yo
1/16/2017 0:00,CI1701204,Yo
1/16/2017 0:00,CI1701205,Yo
1/16/2017 0:00,CI1701206,Yo
1/16/2017 0:00,CI1701207,Yo
1/16/2017 0:00,CI1701208,Yo
1/16/2017 0:00,CI1701209,Yo
1/16/2017 0:00,CI1701210,Yo
1/16/2017 0:00,CI1701211,Yo
1/16/2017 0:00,CI1701212,Yo
1/16/2017 0:00,CI1701213,Yo
1/16/2017 0:00,CI1701214,Yo
1/16/2017 0:00,CI1701215,Yo
1/16/2017 0:00,CI1701216,Yo
1/16/2017 0:00,CI1701217,Yo
1/16/2017 0:00,CI1701218,Yo
1/16/2017 0:00,CI1701219,Yo
1/16/2017 0:00,CI1701220,Yo
1/16/2017 0:00,CI1701221,Yo
1/16/2017 0:00,CI1701222,Yo
1/16/2017 0:00,CI1701223,Yo
1/16/2017 0:00,CI1701224,Yo
1/20/2017 0:00,BP17010045,Yo
1/20/2017 0:00,BP17010046,Yo
1/20/2017 0:00,BP17010047,Yo
1/20/2017 0:00,BP17010048,Yo
1/20/2017 0:00,BP17010049,Yo
1/20/2017 0:00,BP17010050,Yo
1/20/2017 0:00,BP17010051,Yo
1/20/2017 0:00,BP17010052,Yo
1/20/2017 0:00,BP17010053,Yo
1/20/2017 0:00,BP17010054,Yo
2/15/2017 0:00,A4N60020013,Tom
2/15/2017 0:00,A4N60020014,Tom
2/15/2017 0:00,A4N60020015,Tom
2/15/2017 0:00,A4N60020016,Tom
2/15/2017 0:00,A4N60020017,Tom
2/15/2017 0:00,A4N60020018,Tom
2/15/2017 0:00,A4N60020019,Tom
2/15/2017 0:00,A4N60020020,Tom
2/15/2017 0:00,A4N60020021,Tom
2/15/2017 0:00,A4N60020022,Tom
2/15/2017 0:00,A4N60020023,Tom
2/15/2017 0:00,A4N60020024,Tom
2/15/2017 0:00,A4N60020025,Tom
2/15/2017 0:00,A4N60020026,Tom
2/15/2017 0:00,A4N60020027,Tom
2/15/2017 0:00,A4N60020028,Tom
2/15/2017 0:00,A4N60020029,Tom
2/15/2017 0:00,A4N60020030,Tom
2/15/2017 0:00,A4N60020031,Tom
2/15/2017 0:00,A4N60020032,Tom
2/15/2017 0:00,A4N60020033,Tom
2/15/2017 0:00,A4N60020034,Tom
2/15/2017 0:00,A4N60020035,Tom
2/15/2017 0:00,A4N60020036,Tom
2/15/2017 0:00,A4N60020037,Tom
2/15/2017 0:00,A4N60020038,Tom
2/15/2017 0:00,A4N60020039,Tom
2/15/2017 0:00,A4N60020040,Tom
2/15/2017 0:00,A4N60020041,Tom
2/15/2017 0:00,A4N60020042,Tom
2/15/2017 0:00,A4N60020043,Tom
2/15/2017 0:00,A4N60020044,Tom
2/15/2017 0:00,A4N60020045,Tom
2/15/2017 0:00,A4N60020046,Tom
2/15/2017 0:00,A4N60020047,Tom
2/15/2017 0:00,A4N60020048,Tom
2/15/2017 0:00,A4N60020049,Tom
2/15/2017 0:00,A4N60020050,Tom
2/15/2017 0:00,A4N60020051,Tom
2/15/2017 0:00,A4N60020052,Tom
2/15/2017 0:00,A4N60020053,Tom
2/15/2017 0:00,A4N60020054,Tom
2/15/2017 0:00,A4N60020055,Tom
2/15/2017 0:00,A4N60020056,Tom
2/15/2017 0:00,A4N60020057,Tom
2/15/2017 0:00,A4N60020058,Tom
2/15/2017 0:00,A4N60020059,Tom
2/15/2017 0:00,A4N60020060,Tom
2/15/2017 0:00,A4N60020061,Tom
2/15/2017 0:00,A4N60020062,Tom
2/15/2017 0:00,A4N60020063,Tom
2/15/2017 0:00,A4N60020064,Tom
2/15/2017 0:00,A4N60020065,Tom
2/15/2017 0:00,A4N60020066,Tom
2/15/2017 0:00,A4N60020067,Tom
2/15/2017 0:00,A4N60020068,Tom
2/15/2017 0:00,A4N60020069,Tom
2/15/2017 0:00,A4N60020070,Tom
2/15/2017 0:00,A4N60020071,Tom
2/15/2017 0:00,A4N60020072,Tom
2/15/2017 0:00,A4N60020073,Tom
2/15/2017 0:00,A4N60020074,Tom
2/15/2017 0:00,A4N60020075,Tom
2/15/2017 0:00,A4N60020076,Tom
2/15/2017 0:00,A4N60020077,Tom
2/15/2017 0:00,A4N60020078,Tom
2/15/2017 0:00,A4N60020079,Tom
2/15/2017 0:00,A4N60020080,Tom
2/15/2017 0:00,A4N60020081,Tom
2/15/2017 0:00,A4N60020082,Tom
2/15/2017 0:00,A4N60020083,Tom
2/15/2017 0:00,A4N60020084,Tom
2/15/2017 0:00,A4N60020085,Tom
2/15/2017 0:00,A4N60020086,Tom
2/15/2017 0:00,A4N60020087,Tom
2/15/2017 0:00,A4N60020088,Tom
2/15/2017 0:00,A4N60020089,Tom
2/15/2017 0:00,A4N60020090,Tom
2/15/2017 0:00,A4N60020091,Tom
2/15/2017 0:00,A4N60020092,Tom
2/15/2017 0:00,A4N60020093,Tom
2/15/2017 0:00,A4N60020094,Tom
2/15/2017 0:00,A4N60020095,Tom
2/15/2017 0:00,A4N60020096,Tom
2/15/2017 0:00,A4N60020097,Tom
2/15/2017 0:00,A4N60020098,Tom
2/15/2017 0:00,A4N60020099,Tom
2/15/2017 0:00,A4N60020100,Tom
2/15/2017 0:00,A4N60020101,Tom
2/15/2017 0:00,A4N60020102,Tom
2/15/2017 0:00,A4N60020103,Tom
2/15/2017 0:00,A4N60020104,Tom
2/15/2017 0:00,A4N60020105,Tom
2/15/2017 0:00,A4N60020106,Tom
2/15/2017 0:00,A4N60020107,Tom
2/15/2017 0:00,A4N60020108,Tom
2/15/2017 0:00,A4N60020109,Tom
2/15/2017 0:00,A4N60020110,Tom
2/15/2017 0:00,A4N60020111,Tom
2/15/2017 0:00,A4N60020112,Tom
2/15/2017 0:00,A4N60020113,Tom
2/15/2017 0:00,A4N60020114,Tom
2/15/2017 0:00,A4N60020115,Tom
2/15/2017 0:00,A4N60020116,Tom
2/15/2017 0:00,A4N60020117,Tom
2/15/2017 0:00,A4N60020118,Tom
2/15/2017 0:00,A4N60020119,Tom
2/15/2017 0:00,A4N60020120,Tom
2/15/2017 0:00,A4N60020121,Tom
2/15/2017 0:00,A4N60020122,Tom
2/15/2017 0:00,A4N60020123,Tom
2/15/2017 0:00,A4N60020124,Tom
2/15/2017 0:00,A4N60020125,Tom
2/15/2017 0:00,A4N60020126,Tom
2/15/2017 0:00,A4N60020127,Tom
2/15/2017 0:00,A4N60020128,Tom
2/15/2017 0:00,A4N60020129,Tom
2/15/2017 0:00,A4N60020130,Tom
2/15/2017 0:00,A4N60020131,Tom
2/15/2017 0:00,A4N60020132,Tom
2/15/2017 0:00,A4N60020133,Tom
2/15/2017 0:00,A4N60020134,Tom
2/15/2017 0:00,A4N60020135,Tom
2/15/2017 0:00,A4N60020136,Tom
2/15/2017 0:00,A4N60020137,Tom
2/15/2017 0:00,A4N60020138,Tom
2/15/2017 0:00,A4N60020139,Tom
2/15/2017 0:00,A4N60020140,Tom
2/15/2017 0:00,A4N60020141,Tom
2/15/2017 0:00,A4N60020142,Tom
2/15/2017 0:00,A4N60020143,Tom
2/15/2017 0:00,A4N60020144,Tom
2/15/2017 0:00,A4N60020145,Tom
2/15/2017 0:00,A4N60020146,Tom
2/15/2017 0:00,A4N60020147,Tom
2/15/2017 0:00,A4N60020148,Tom
2/15/2017 0:00,A4N60020149,Tom
2/15/2017 0:00,A4N60020150,Tom
2/15/2017 0:00,A4N60020151,Tom
2/15/2017 0:00,A4N60020152,Tom
2/15/2017 0:00,A4N60020153,Tom
2/15/2017 0:00,A4N60020154,Tom
2/15/2017 0:00,A4N60020155,Tom
2/15/2017 0:00,A4N60020156,Tom
2/15/2017 0:00,A4N60020157,Tom
2/15/2017 0:00,A4N60020158,Tom
2/15/2017 0:00,A4N60020159,Tom
2/15/2017 0:00,A4N60020160,Tom
2/15/2017 0:00,A4N60020161,Tom
2/15/2017 0:00,A4N60020162,Tom
2/15/2017 0:00,A4N60020163,Tom
2/15/2017 0:00,A4N60020164,Tom
2/15/2017 0:00,A4N60020165,Tom
2/15/2017 0:00,A4N60020166,Tom
2/15/2017 0:00,A4N60020167,Tom
2/15/2017 0:00,A4N60020168,Tom
2/15/2017 0:00,A4N60020169,Tom
2/15/2017 0:00,A4N60020170,Tom
2/15/2017 0:00,A4N60020171,Tom
2/15/2017 0:00,A4N60020172,Tom
2/15/2017 0:00,A4N60020173,Tom
2/15/2017 0:00,A4N60020174,Tom
2/15/2017 0:00,A4N60020175,Tom
2/15/2017 0:00,A4N60020176,Tom
2/15/2017 0:00,A4N60020177,Tom
2/15/2017 0:00,A4N60020178,Tom
2/15/2017 0:00,A4N60020179,Tom
2/15/2017 0:00,A4N60020180,Tom
2/15/2017 0:00,A4N60020181,Tom
2/15/2017 0:00,A4N60020182,Tom
2/15/2017 0:00,A4N60020183,Tom
2/15/2017 0:00,A4N60020184,Tom
2/15/2017 0:00,A4N60020185,Tom
2/15/2017 0:00,A4N60020186,Tom
2/15/2017 0:00,A4N60020187,Tom
2/15/2017 0:00,A4N60020188,Tom
2/15/2017 0:00,A4N60020189,Tom
2/15/2017 0:00,A4N60020190,Tom
2/15/2017 0:00,A4N60020191,Tom
2/15/2017 0:00,A4N60020192,Tom
2/15/2017 0:00,A4N60020193,Tom
2/15/2017 0:00,A4N60020194,Tom
2/15/2017 0:00,A4N60020195,Tom
2/15/2017 0:00,A4N60020196,Tom
2/15/2017 0:00,A4N60020197,Tom
2/15/2017 0:00,A4N60020198,Tom
2/15/2017 0:00,A4N60020199,Tom
2/15/2017 0:00,A4N60020200,Tom
2/15/2017 0:00,A4N60020201,Tom
2/15/2017 0:00,A4N60020202,Tom
2/15/2017 0:00,A4N60020203,Tom
2/15/2017 0:00,A4N60020204,Tom
2/15/2017 0:00,A4N60020205,Tom
2/15/2017 0:00,A4N60020206,Tom
2/15/2017 0:00,A4N60020207,Tom
2/15/2017 0:00,A4N60020208,Tom
2/15/2017 0:00,A4N60020209,Tom
2/15/2017 0:00,A4N60020210,Tom
2/15/2017 0:00,A4N60020211,Tom
2/15/2017 0:00,A4N60020212,Tom
2/15/2017 0:00,A4N60020213,Tom
2/15/2017 0:00,A4N60020214,Tom
2/15/2017 0:00,A4N60020215,Tom
2/15/2017 0:00,A4N60020216,Tom
2/15/2017 0:00,A4N60020217,Tom
2/15/2017 0:00,A4N60020218,Tom
2/15/2017 0:00,A4N60020219,Tom
2/15/2017 0:00,A4N60020220,Tom
2/15/2017 0:00,A4N60020221,Tom
2/15/2017 0:00,A4N60020222,Tom
2/15/2017 0:00,A4N60020223,Tom
2/15/2017 0:00,A4N60020224,Tom
2/15/2017 0:00,A4N60020225,Tom
2/15/2017 0:00,A4N60020226,Tom
2/15/2017 0:00,A4N60020227,Tom
2/15/2017 0:00,A4N60020228,Tom
2/15/2017 0:00,A4N60020229,Tom
2/15/2017 0:00,A4N60020230,Tom
2/15/2017 0:00,A4N60020231,Tom
2/15/2017 0:00,A4N60020232,Tom
2/15/2017 0:00,A4N60020233,Tom
2/15/2017 0:00,A4N60020234,Tom
2/15/2017 0:00,A4N60020235,Tom
2/15/2017 0:00,A4N60020236,Tom
2/15/2017 0:00,A4N60020237,Tom
2/15/2017 0:00,A4N60020238,Tom
2/15/2017 0:00,A4N60020239,Tom
2/15/2017 0:00,A4N60020240,Tom
2/15/2017 0:00,A4N60020241,Tom
2/15/2017 0:00,A4N60020242,Tom
2/15/2017 0:00,A4N60020243,Tom
2/15/2017 0:00,A4N60020244,Tom
2/15/2017 0:00,A4N60020245,Tom
2/15/2017 0:00,A4N60020246,Tom
2/15/2017 0:00,A4N60020247,Tom
2/15/2017 0:00,A4N60020248,Tom
2/15/2017 0:00,A4N60020249,Tom
2/15/2017 0:00,A4N60020250,Tom
2/15/2017 0:00,A4N60020251,Tom
2/15/2017 0:00,A4N60020252,Tom
2/15/2017 0:00,A4N60020253,Tom
2/15/2017 0:00,A4N60020254,Tom
2/15/2017 0:00,A4N60020255,Tom
2/15/2017 0:00,A4N60020256,Tom
2/15/2017 0:00,A4N60020257,Tom
2/15/2017 0:00,A4N60020258,Tom
2/15/2017 0:00,A4N60020259,Tom
2/15/2017 0:00,A4N60020260,Tom
2/15/2017 0:00,A4N60020261,Tom
2/15/2017 0:00,A4N60020262,Tom
2/15/2017 0:00,A4N60020263,Tom
2/15/2017 0:00,A4N60020264,Tom
2/15/2017 0:00,A4N60020265,Tom
2/15/2017 0:00,A4N60020266,Tom
2/15/2017 0:00,A4N60020267,Tom
2/15/2017 0:00,A4N60020268,Tom
2/15/2017 0:00,A4N60020269,Tom
2/15/2017 0:00,A4N60020270,Tom
2/15/2017 0:00,A4N60020271,Tom
2/15/2017 0:00,A4N60020272,Tom
2/15/2017 0:00,A4N60020273,Tom
2/15/2017 0:00,A4N60020274,Tom
2/15/2017 0:00,A4N60020275,Tom
2/15/2017 0:00,A4N60020276,Tom
2/15/2017 0:00,A4N60020277,Tom
2/15/2017 0:00,A4N60020278,Tom
2/15/2017 0:00,A4N60020279,Tom
